-0.42989266	0.28709158	0.46253222	-0.43831196	0.46046725	0.2737027	-0.03980835	-0.09449485	-0.2308388	-0.20856933	0.4182792	0.13529325	-0.57818407	-0.39365602	0.14722691	-0.46814862
-0.44298786	0.2807511	0.37737313	-0.464545	0.3742407	0.22427447	0.007871901	-0.21586652	-0.2582054	-0.17108491	0.42071488	0.100529216	-0.5481134	-0.30343166	0.116521016	-0.38303858
-0.47049904	0.32227457	0.38638586	-0.36637348	0.44035825	0.2560452	0.029174425	-0.04828545	-0.2867158	-0.2564861	0.43035233	0.19135396	-0.5252073	-0.36850172	0.18334286	-0.4295079
-0.36970863	0.36497286	0.34567058	-0.2735504	0.40649787	0.27387685	0.090849034	-0.0712403	-0.25495645	-0.24317378	0.3459602	0.16531062	-0.43635657	-0.390101	0.19362357	-0.41403234
-0.3503093	0.28724945	0.37556845	-0.31341624	0.3488872	0.15393576	0.029029772	-0.07619889	-0.23519467	-0.1551216	0.38246635	0.082816884	-0.46606022	-0.35817695	0.1298661	-0.38235658
-0.30197302	0.23778471	0.29037923	-0.28041637	0.36869693	0.13482843	0.023379587	-0.023722427	-0.20819478	-0.1700383	0.3598776	0.10095358	-0.3516487	-0.34266695	0.13913463	-0.3192258
-0.39784557	0.28732806	0.31307498	-0.33295614	0.29268476	0.19555369	-0.015755093	-0.16801402	-0.20199773	-0.09249008	0.2926658	0.09140044	-0.46439868	-0.33330965	0.044445883	-0.36453378
-0.2767629	0.29196233	0.3934423	-0.2149997	0.3644617	0.21666348	-0.009740751	0.01856928	-0.20988041	-0.27236143	0.33772293	0.12075793	-0.37783664	-0.34344673	0.21812728	-0.34223968
-0.28595677	0.20928362	0.34049293	-0.2864111	0.26568398	0.1192839	-0.020904472	-0.071774736	-0.15961802	-0.108754605	0.23787954	0.06991424	-0.30625704	-0.24800785	0.136009	-0.30764234
-0.24190827	0.13674596	0.14441618	-0.27649224	0.17986104	0.02034479	-0.04475897	-0.19576722	-0.086200036	-0.026611237	0.13100865	0.055444717	-0.3405536	-0.14327358	0.0031408165	-0.16055171
-0.21311544	0.12137358	0.18894076	-0.26266542	0.14857185	0.07693124	-0.03549443	-0.10608493	-0.08389053	-0.03449153	0.19233176	0.020922782	-0.34328607	-0.15754758	0.051441643	-0.22499049
-0.24958831	0.1810457	0.25949204	-0.3060616	0.2078322	0.06154939	-0.066727936	-0.07665758	-0.1537331	-0.07613287	0.26413664	-0.01137578	-0.3305317	-0.2431855	0.041558422	-0.21267216
-0.2942064	0.20432979	0.2567857	-0.16757916	0.27199557	0.17800908	0.055974662	0.014850508	-0.18699521	-0.13990359	0.3021265	0.08457905	-0.3542496	-0.3015749	0.19336116	-0.34104463
-0.32077366	0.238044	0.2606093	-0.22404563	0.2299525	0.166273	0.05991338	-0.045681395	-0.19370139	-0.16439965	0.30265585	0.034887075	-0.42840803	-0.23514828	0.07392196	-0.28565308
-0.20627944	0.11637811	0.16994923	-0.27721083	0.16676433	0.114223465	-0.02639558	-0.16690825	-0.07337056	-0.061508633	0.14723025	0.03779226	-0.30262697	-0.20147403	0.04071758	-0.21153376
-0.23061964	0.22446059	0.32776472	-0.17915553	0.33415997	0.17462869	0.012568746	-0.0016238006	-0.13952716	-0.22791545	0.3266721	0.13262218	-0.29131934	-0.31706002	0.17424025	-0.30904
-0.21377999	0.17636706	0.18590151	-0.22600004	0.1766305	0.109191805	-0.05723457	-0.11303747	-0.14626046	-0.039011445	0.17128244	-0.049662437	-0.38267303	-0.1268975	0.03788161	-0.22851513
-0.20137697	0.05513526	0.15634087	-0.34529766	0.16233659	0.015010741	-0.07320092	-0.28809902	-0.0485273	0.028133973	0.14551607	-0.016500125	-0.36215332	-0.12248915	-0.008769585	-0.12849367
-0.22068933	0.19975501	0.24321358	-0.16772239	0.2760104	0.11627553	0.03591423	-0.098674834	-0.20557097	-0.13331532	0.20146582	0.051831122	-0.34469968	-0.25733203	0.11563205	-0.2342201
-0.21001709	0.18116954	0.19167343	-0.2634689	0.14431578	0.082252085	-0.0674189	-0.12359866	-0.15799989	-0.087260775	0.14755033	0.07830635	-0.3225201	-0.15613188	0.061392292	-0.21917227
-0.20133565	0.2577023	0.25469577	-0.15416193	0.25412005	0.17911163	0.062292445	0.016467426	-0.22273211	-0.15259019	0.2547193	0.09948982	-0.24855609	-0.22323562	0.16058442	-0.33137903
-0.29293364	0.27942038	0.32789204	-0.16712096	0.3025386	0.18457593	0.12534855	0.045036554	-0.23276204	-0.16809385	0.36730728	0.22239754	-0.33706984	-0.3354089	0.2003146	-0.31781626
-0.27655527	0.15980652	0.23511517	-0.15915446	0.25965577	0.18234567	0.04627442	-0.03094892	-0.22428532	-0.10544965	0.25198078	0.06458183	-0.3106805	-0.23746757	0.0992088	-0.26461244
-0.33804628	0.2621447	0.30938184	-0.22807059	0.2698065	0.23299822	0.09311556	0.023034334	-0.20134273	-0.1186658	0.2783566	0.06837963	-0.31566074	-0.20194596	0.13608319	-0.3342887
-0.23710291	0.19177358	0.25855386	-0.15663481	0.28876233	0.23838075	0.11274425	0.057360325	-0.17604566	-0.22276211	0.26271388	0.14638592	-0.2905285	-0.24799615	0.13053808	-0.29609835
-0.31275684	0.22992389	0.3139091	-0.20710665	0.32603982	0.24581625	0.102486245	0.061086647	-0.25251848	-0.14437027	0.27678844	0.114990726	-0.30937734	-0.31260487	0.12068924	-0.33147043
-0.18263926	0.20778167	0.25009152	-0.18602654	0.29017544	0.15866075	0.014951357	-0.008589761	-0.18015401	-0.11925325	0.20979871	0.096029095	-0.28743052	-0.18450493	0.11193386	-0.2976956
-0.23012818	0.18114592	0.21032494	-0.18699896	0.24322468	0.10448897	0.018903913	-0.090495415	-0.11485172	-0.12517825	0.27069482	0.037848182	-0.28340462	-0.22567214	0.08838909	-0.21813846
-0.30413023	0.26688203	0.34210572	-0.16401178	0.33811325	0.21481647	0.09756198	0.16668461	-0.2758883	-0.22915933	0.3940495	0.18639587	-0.3270168	-0.32799482	0.24882269	-0.41897625
-0.22221453	0.17342095	0.1766568	-0.1668484	0.24048924	0.10694344	0.032065015	-0.0008507769	-0.13249414	-0.15118444	0.16817257	0.11268907	-0.23419257	-0.19124791	0.084172964	-0.16821265
-0.1952665	0.13365434	0.20677724	-0.16249871	0.22310229	0.12436163	-0.008455738	-0.08958909	-0.10074317	-0.05874975	0.19125018	0.009104787	-0.27217737	-0.18107475	0.04307936	-0.22406107
-0.099340886	0.28077453	0.32227376	-0.11274067	0.30051747	0.19068909	0.15237878	0.12716399	-0.2273655	-0.20210189	0.2535523	0.1316398	-0.15732637	-0.32033262	0.23524271	-0.32804775
-0.21310736	0.09784472	0.177223	-0.21275367	0.2154316	0.09030747	-0.04791518	-0.08441354	-0.15761305	-0.071115404	0.18523726	0.07581993	-0.28836825	-0.14921743	0.07215842	-0.22612439
-0.18719634	0.090012275	0.10482466	-0.23364878	0.12831444	0.026221966	-0.10021008	-0.22121137	0.0026069435	0.06588786	0.1368582	-0.023343353	-0.23289917	-0.02973473	-0.073095344	-0.118157886
-0.13182725	0.040527463	0.10818426	-0.1740081	0.077713855	-0.030512812	-0.16591421	-0.16943303	-0.0007140592	0.0055359765	0.06770729	-0.054116573	-0.25452274	-0.054708324	-0.03230708	-0.08804674
-0.14856829	0.2685598	0.3481915	-0.07273179	0.3523254	0.16758484	0.092104144	0.09637097	-0.18856229	-0.2061753	0.26478004	0.10245801	-0.19657606	-0.3196535	0.24571739	-0.3302912
-0.091224946	0.10992087	0.15566717	-0.17955229	0.17983463	0.07285915	-0.021112353	-0.0023210568	-0.13729382	-0.16843131	0.18797868	0.0082198605	-0.13277616	-0.23810942	0.13314624	-0.18745038
-0.32667512	0.22081381	0.2565914	-0.22808494	0.20318294	0.113997534	0.03790652	-0.036819454	-0.20396687	-0.15507667	0.24141352	0.12188684	-0.29916206	-0.2074641	0.095345184	-0.27413142
-0.26932475	0.20442478	0.23875332	-0.23314717	0.16041623	0.085877076	0.009508034	-0.089576356	-0.16201766	-0.08323828	0.16738352	0.094431266	-0.2788387	-0.19710831	0.07493637	-0.21270292
-0.15384224	0.23501839	0.31446722	-0.07186281	0.37876758	0.24184892	0.13386674	0.18944573	-0.26426074	-0.25082952	0.29725763	0.24250475	-0.13845082	-0.28816128	0.28174633	-0.28798842
-0.26624113	0.08056963	0.1128643	-0.2307123	0.12701476	0.013157972	-0.034806084	-0.17025143	-0.010516622	0.042416118	0.11187311	-0.017171133	-0.2687972	-0.054808203	-0.052348033	-0.09399018
-0.07414577	0.070056185	0.12540118	-0.11139037	0.17856203	0.07061153	-0.06823446	-0.095480554	-0.0919845	-0.081552066	0.08952046	0.05938227	-0.19839564	-0.103780545	0.04991626	-0.17410508
-0.25707418	0.08382072	0.15344161	-0.16922873	0.070359856	0.040693946	-0.043782588	-0.095610954	-0.09435849	-0.05182072	0.09231455	0.037851233	-0.32961875	-0.09909901	-0.050451156	-0.11615183
-0.22301155	0.21127664	0.21584444	-0.16167937	0.20215105	0.20703468	0.03123549	0.008637163	-0.23744777	-0.16116902	0.19042358	0.112878755	-0.2758016	-0.2401995	0.18317127	-0.2527269
-0.15336776	0.15455759	0.13734531	-0.20898524	0.18590169	0.039557286	0.030083427	0.01410354	-0.1138878	-0.09092304	0.17656483	0.030852307	-0.18079828	-0.11889997	0.023484014	-0.11780985
-0.16679028	0.052986737	0.06732479	-0.18863687	0.102026954	0.09328132	0.014884284	-0.1760467	-0.1128629	0.024237271	0.045969367	-0.023681281	-0.30873105	-0.0678418	-0.009298602	-0.14987731
-0.26497382	0.0018512738	0.015070556	-0.26442203	0.045894492	0.02097846	-0.0855507	-0.25363562	0.024744075	0.048910312	0.06305131	-0.066443965	-0.29431477	0.0055097	-0.13485454	-0.08007143
-0.19629318	0.056499355	0.08607076	-0.27430806	0.14034647	-0.03152991	-0.142021	-0.12784798	-0.027104497	-0.08406537	0.089623444	-0.013387817	-0.22666866	-0.117252484	0.033526696	-0.15144587
-0.13415925	0.28505012	0.27137586	-0.03100719	0.2888823	0.2391949	0.22433028	0.055258572	-0.18996495	-0.22980915	0.2986423	0.21058202	-0.131136	-0.23759222	0.22786492	-0.24746345
-0.18838309	0.20142546	0.1915811	-0.1297607	0.15829691	0.12781431	0.059107166	0.020866148	-0.19111466	-0.1618579	0.22923306	0.11397992	-0.24568987	-0.21786022	0.07638253	-0.21789381
-0.16847616	0.13169011	0.101489775	-0.14155108	0.116916396	0.03919867	-0.029125903	-0.1358203	-0.0627821	-0.03477861	0.08209784	-0.0006214264	-0.26130816	-0.082189865	0.020740423	-0.12870017
-0.25834426	0.18596403	0.12200318	-0.18156631	0.16728987	0.061096095	0.024552371	-0.062042452	-0.14688455	-0.058144335	0.19816557	0.04034302	-0.23087946	-0.1951058	0.0564155	-0.15306804
-0.040243432	0.05356941	0.10778742	-0.16165952	0.12489848	-0.007932955	-0.14555953	-0.08931373	-0.00033778918	-0.024653057	0.07864272	-0.007387292	-0.18925847	-0.075381614	-0.0075351163	-0.123156235
-0.22359183	-0.025787469	0.033264477	-0.19343272	-0.0007538946	-0.02109361	-0.13022722	-0.20665698	-0.032385115	0.05898421	0.09425467	-0.039866492	-0.31078362	-0.023253871	-0.087675035	-0.02563999
-0.06461722	0.26827857	0.28324747	-0.024680281	0.3181032	0.23191759	0.10882811	0.14358127	-0.23111336	-0.30888698	0.30380255	0.16853176	-0.089646414	-0.36304048	0.2524741	-0.3124497
-0.18610293	0.23238029	0.29142082	-0.0984798	0.32307205	0.229612	0.12179897	0.19551355	-0.2622515	-0.2904092	0.30984548	0.22396636	-0.15231182	-0.30829197	0.18512104	-0.32274625
-0.056451384	0.10305644	0.20245665	-0.07028329	0.15961133	0.14874771	0.014718255	-0.051593732	-0.13809499	-0.0667039	0.2201718	0.07493165	-0.14235193	-0.2121048	0.06922159	-0.13512726
-0.13790785	0.3219463	0.38630626	0.011280253	0.3465981	0.2950399	0.27372974	0.17994626	-0.26862302	-0.30842897	0.36011946	0.24326725	-0.08696667	-0.35501352	0.29548767	-0.35887218
-0.1526458	0.03171169	-0.0029100026	-0.24478786	0.0504415	0.0037643388	-0.10283361	-0.20090322	-0.03180755	0.04158801	0.084353164	-0.0099231675	-0.2392507	-0.004064543	-0.13288574	-0.108937636
-0.15659322	0.32379708	0.2828601	0.03680161	0.3589992	0.22717783	0.24427155	0.16323628	-0.31850916	-0.28084868	0.3379251	0.26998448	-0.08636193	-0.33639902	0.22460775	-0.31876928
-0.11608305	-0.08871354	0.0021379052	-0.2243638	-0.0628437	-0.1324447	-0.22959308	-0.3142533	0.07342779	0.10694676	-0.010998667	-0.16701809	-0.22247797	0.02740579	-0.13552356	0.0011746322
-0.1198853	0.31710553	0.3505583	-0.020638615	0.2995862	0.26545393	0.19107804	0.16813684	-0.23887366	-0.24288432	0.25489935	0.20275903	-0.13680813	-0.28605172	0.24367398	-0.3293329
-0.083086565	-0.04384132	0.035196394	-0.17679527	0.041150056	-0.020472102	-0.15053137	-0.23828198	0.0047811074	0.07260126	-0.0047568623	-0.10867153	-0.25073633	0.021687998	-0.087126575	-0.028337218
-0.05636585	0.15544456	0.24009281	-0.014929163	0.16472444	0.18024302	0.08388071	0.037946764	-0.18212436	-0.18243837	0.16146642	0.104150355	-0.09352026	-0.24371411	0.11202799	-0.23405929
-0.16333732	0.0657703	0.1717885	-0.06982738	0.19298722	0.117008604	-0.01070224	0.009674196	-0.12307968	-0.12210591	0.18481307	0.04062096	-0.14868297	-0.1663726	0.04219699	-0.15495116
-0.2424678	0.20534617	0.27298984	-0.1852817	0.25532436	0.19390923	0.101901285	0.08487798	-0.22012727	-0.16818185	0.28002572	0.13520871	-0.19663131	-0.26052147	0.17027852	-0.281604
-0.106328264	0.19099158	0.21461341	-0.11631278	0.17818986	0.16830693	0.12706731	0.059646282	-0.14741428	-0.13228382	0.19988123	0.077089325	-0.12668784	-0.20503935	0.13947731	-0.17277914
-0.16022967	0.04177488	0.11257179	-0.15341263	0.08169608	0.05199249	-0.04401875	-0.08787145	-0.038755592	0.013356397	0.08683552	0.04482117	-0.18300639	-0.100498155	0.04811064	-0.05121456
-0.14038852	0.10016203	0.12633802	-0.11468208	0.18644243	0.13627292	0.10399366	0.034021925	-0.18282151	-0.14376047	0.19107045	0.12042232	-0.08464306	-0.13662434	0.108743675	-0.15490805
-0.08909865	0.037628427	0.023335824	-0.1587498	0.050927326	-0.050781015	-0.12327766	-0.16104843	-0.007907472	0.05623116	0.029112758	-0.04263437	-0.19878678	0.00015426741	-0.089532405	-0.106008165
-0.12101654	0.061667472	0.095170304	-0.06250324	0.14430386	0.044463553	-0.03429167	-0.014815671	-0.07442668	-0.010863587	0.12596202	0.04703862	-0.17513144	-0.09940694	0.0682964	-0.16458315
-0.18944229	0.09876613	0.12000348	-0.17716841	0.07944154	0.026957825	-0.072884	-0.03231987	-0.083470725	-0.045982257	0.10410379	0.024620533	-0.24478358	-0.056600377	0.045519374	-0.11753123
-0.1592182	0.29005218	0.29374596	-0.048752557	0.29862833	0.25808826	0.20127991	0.1626544	-0.24281307	-0.21094093	0.33858266	0.15751082	-0.117912605	-0.2831196	0.19709364	-0.26310563
-0.04984097	0.026393386	0.05767506	-0.13250636	0.07640327	0.015563695	-0.08947068	-0.0792376	-0.014949436	0.015970347	0.11971424	-0.03864178	-0.21238792	-0.05896204	-0.039620727	-0.12503271
-0.13571861	0.31496832	0.4482196	0.020661326	0.41263938	0.3891576	0.30263427	0.3245932	-0.32826465	-0.37000856	0.39172083	0.29148695	-0.0026455228	-0.4374369	0.40171543	-0.35543427
-0.14177912	0.15443957	0.11734901	-0.17754768	0.08334229	0.077754006	0.05687043	-0.086391665	-0.10027738	-0.0044394135	0.113065645	-0.018005406	-0.18130377	-0.06184358	0.0073579685	-0.17111951
-0.058438614	0.15499412	0.260422	-0.07074127	0.2502433	0.14514336	0.10095142	0.005235426	-0.17239532	-0.13296379	0.21024956	0.07365057	-0.14564623	-0.22646216	0.17239709	-0.25869432
-0.112996764	0.10579822	0.11577762	-0.11866567	0.09687786	0.0866149	0.04618111	-0.040526003	-0.120503664	-0.080010034	0.17147379	0.08414344	-0.19518007	-0.18099184	0.040622152	-0.12530686
-0.15508486	0.120555796	0.15337476	-0.07915235	0.17308116	0.08288581	0.06010372	0.0043655396	-0.1559238	-0.1059933	0.20762013	0.080161676	-0.14520733	-0.1922207	0.10882289	-0.22641864
-0.18747817	0.10658557	0.17890096	-0.0877651	0.14035283	0.068216816	0.02761581	-0.054539986	-0.06933234	-0.116306335	0.11855395	0.10711548	-0.13802093	-0.12951155	0.036950257	-0.19736119
-0.10556261	0.30252105	0.2977173	-0.07770359	0.24620323	0.24952595	0.18546751	0.07876558	-0.21477734	-0.23738895	0.29421625	0.14435981	-0.2102713	-0.2599793	0.20495902	-0.27140903
-0.17481546	0.13823931	0.17085877	-0.08321202	0.21709679	0.15713573	0.077940375	0.033066574	-0.107299894	-0.12591943	0.22387353	0.062166873	-0.13615479	-0.16172004	0.09049153	-0.18391727
-0.15739858	0.24116598	0.28056577	-0.04608386	0.28368494	0.15758207	0.16275035	0.06691776	-0.19596106	-0.15502723	0.27318153	0.13200809	-0.14924614	-0.22812186	0.1751715	-0.25194168
-0.15095696	0.26733166	0.28015247	-0.058818378	0.30329722	0.26272306	0.24486962	0.16849862	-0.22465138	-0.21357393	0.30892533	0.25227672	-0.15130855	-0.29285163	0.24664709	-0.32248643
-0.05344647	0.1614979	0.23492335	-0.028136175	0.22303055	0.14830734	0.096341334	0.10364014	-0.18046018	-0.20140336	0.26850048	0.0706538	-0.12096022	-0.24620414	0.1504556	-0.24832217
-0.034897562	0.35585168	0.31362653	0.017249284	0.37613603	0.32637155	0.2752508	0.2505745	-0.29496253	-0.31627932	0.31804845	0.25936902	-0.0767974	-0.37909055	0.2953969	-0.31039256
-0.1564087	0.13841227	0.18882446	-0.076646395	0.19633344	0.18224455	0.107138254	0.054814212	-0.19121282	-0.19790976	0.17738381	0.1405169	-0.11809288	-0.22620876	0.19551414	-0.2656198
-0.13540244	0.042188313	0.09670841	-0.09987585	0.14010009	0.036130726	-0.023880664	0.027898714	-0.038304675	-0.04406571	0.16345645	0.08024961	-0.13966675	-0.1299407	0.04125397	-0.16981347
-0.13179532	0.12783965	0.13907999	-0.10625072	0.06823801	0.076999664	-0.02428771	-0.13805795	-0.0626018	-0.066674896	0.092208266	0.032263793	-0.17750005	-0.1255657	-0.008758489	-0.0965501
-0.12084134	0.24066599	0.29326117	0.03252617	0.34060964	0.22947809	0.18118499	0.1344036	-0.26580936	-0.24038313	0.33034897	0.22398542	-0.12279183	-0.3360066	0.28312513	-0.35139436
-0.16460596	0.015160058	0.080705665	-0.16568395	0.05460238	-0.04645086	-0.03307817	-0.12174106	0.039848663	0.044183925	0.015119656	-0.02449664	-0.18323836	-0.020437436	-0.052198857	-0.020616807
-0.09600819	0.0987527	0.107036375	-0.11727946	0.110321246	0.070610605	-0.015569228	-0.040929325	-0.0161256	-0.041474484	0.1445849	0.052500475	-0.124255426	-0.15007146	-0.0005230685	-0.1089774
-0.17282413	0.049066253	-0.004036424	-0.10540211	-0.022916012	0.01460885	-0.054534286	-0.21744148	-0.01563379	0.061800733	0.06084672	-0.047299515	-0.18303072	-0.016116178	-0.05987054	-0.008116147
-0.119253896	0.1690465	0.20506759	-0.028716829	0.1722164	0.15634261	0.03589843	0.03718652	-0.11673116	-0.137812	0.17944391	0.04679003	-0.16269845	-0.13729805	0.07053471	-0.20682181
-0.20320301	0.06353447	0.10814489	-0.16778924	0.098069705	-0.0011605591	0.028870303	-0.14987826	-0.102907546	-0.021842586	0.100392036	0.045822438	-0.22360384	-0.026040703	-0.07478704	-0.14438632
-0.088106595	0.028259756	0.013421471	-0.13051596	0.023076002	-0.010451547	-0.065530404	-0.13061112	0.02583047	0.02527391	0.10093804	-0.06419038	-0.18779626	-0.03182583	-0.03541685	-0.09144583
-0.20154724	0.027045472	0.047492977	-0.13571106	0.11579615	0.050807267	-0.021243786	-0.10528719	-0.066110656	0.025116805	0.12671942	0.019701201	-0.2238259	-0.0845307	-0.059564687	-0.07544355
-0.07471922	0.0053114626	0.017065007	-0.10470505	0.053667173	0.005239001	-0.07737702	-0.15041982	-0.035717066	0.05616679	0.080764025	-0.03309295	-0.13698952	-0.048884813	-0.012989331	-0.047440737
-0.053287603	0.020330446	0.012397327	-0.053469773	0.09174688	-0.01755313	-0.12516676	-0.12459338	-0.008684397	-0.009162956	0.00069842115	-0.022695636	-0.13039628	-0.029951742	0.006449425	-0.031099947
-0.20849973	0.12992829	0.1892767	-0.1322356	0.15094568	0.14135946	-0.0034941202	0.029368494	-0.12055256	-0.0888775	0.12480017	0.08634788	-0.17141418	-0.119182214	0.07710808	-0.12247369
-0.08635397	-0.092062175	-0.09402456	-0.2357087	-0.043200247	-0.11018598	-0.18460262	-0.24623671	0.09833357	0.10826533	-0.02043743	-0.087876715	-0.2369573	0.040409435	-0.2052294	0.0059871785
-0.08155872	0.18369628	0.20104906	-0.057576884	0.1989405	0.11667542	0.1594663	0.008946743	-0.20332518	-0.12196275	0.21011972	0.12048818	-0.08902987	-0.14700818	0.13818903	-0.1864798
-0.09833288	0.110168844	0.10522334	-0.08807775	0.13426746	0.12356093	0.023882711	0.0009237568	-0.08428294	-0.111266635	0.16272697	0.084695406	-0.12463033	-0.1411873	0.08493377	-0.11962109
-0.06944849	0.19391677	0.24978396	0.0070821675	0.23919974	0.23577674	0.14629462	0.12585624	-0.19557364	-0.22470884	0.27401364	0.20179887	-0.13843401	-0.25550663	0.24298346	-0.24448667
-0.13522142	0.07597526	0.1378164	-0.14500795	0.06093395	0.07094881	0.009657847	-0.061507627	-0.065432645	-0.07473155	0.10166112	0.042783465	-0.11967409	-0.09955764	0.01896132	-0.11722764
-0.1449396	0.0771653	0.07402738	-0.17810535	0.035220236	-0.015145462	-0.08911936	-0.092106715	0.015869657	-0.008834334	0.13044377	0.018458152	-0.23430334	-0.096651234	-0.038036432	-0.12684266
-0.16639577	-0.08421753	-0.13891484	-0.28242692	-0.12610976	-0.16842788	-0.21399151	-0.35731354	0.13076186	0.1468831	-0.08376656	-0.1549228	-0.27373108	0.07549244	-0.18883471	0.01875294
-0.15556978	0.13097142	0.13841769	-0.14239143	0.10335772	0.116794676	-0.006657878	-0.059715535	-0.10126787	-0.021626275	0.16759534	0.036117963	-0.18330914	-0.09830754	0.04169145	-0.16784142
-0.12004993	0.026162228	0.08652847	-0.08679742	0.05482144	0.018438216	0.039981388	-0.09783655	-0.04017619	-0.04110952	0.12621033	0.044930864	-0.15414242	-0.03407867	-5.154306e-05	-0.04182901
-0.12896623	0.028709432	0.12604809	-0.08810782	0.10409139	0.007459155	0.0009594955	-0.03688235	-0.056757633	-0.014089282	0.080148235	0.07026351	-0.17051052	-0.13227224	0.060875937	-0.05931627
-0.16490665	0.12659927	0.10533278	-0.050279785	0.1136527	0.13262098	-0.0051010293	-0.03677346	-0.14718948	-0.033123825	0.12232615	0.092887096	-0.19645704	-0.1514124	0.08477086	-0.116033696
-0.04346108	0.16521072	0.19132747	-0.03402716	0.23198235	0.17626831	0.15019521	0.13219103	-0.13413773	-0.2256587	0.18535814	0.13572575	-0.037411265	-0.26729515	0.14139636	-0.21784194
-0.13315758	0.09148139	0.015690688	-0.17315663	0.0088749435	0.033922568	-0.021800438	-0.09187946	-0.00021306181	0.028862007	0.05482871	-0.017958812	-0.15309314	-0.042224597	-0.02325739	-0.016469482
-0.122354515	0.016199794	0.019834017	-0.13534431	0.0026478046	0.0029722864	-0.12856942	-0.13635463	-0.017457275	-0.030568033	0.024666553	-0.044182196	-0.20948328	-0.0029743414	-0.025467029	-0.063212834
-0.15435208	0.2515671	0.2718794	-0.004500009	0.25834656	0.20359199	0.1875591	0.13284002	-0.27073827	-0.21812297	0.23718686	0.24294621	-0.0629379	-0.2917247	0.23716323	-0.30442077
-0.14039621	0.101178564	0.0741625	-0.020320393	0.098090634	0.04566204	0.07987855	-0.0059648077	-0.11506564	-0.06988235	0.08648678	0.05482104	-0.16059357	-0.085103594	0.07891621	-0.16049582
-0.038361527	0.26943657	0.24131557	0.076877445	0.25272974	0.19601429	0.19780487	0.17195825	-0.23180956	-0.23342295	0.26520962	0.16611847	-0.09557014	-0.24588518	0.2244528	-0.21305472
-0.16967465	0.1506833	0.20122236	-0.061406504	0.13038392	0.15121758	0.110713676	0.07249841	-0.10349645	-0.09822607	0.18857975	0.096299246	-0.12458604	-0.17500299	0.086429365	-0.21935162
-0.060474943	0.106006496	0.1297348	-0.05835381	0.15264672	0.09017112	0.036127474	0.06744636	-0.15295161	-0.12684543	0.17512383	0.052662462	-0.11725688	-0.10726599	0.07597464	-0.10634205
-0.13568321	0.27045575	0.20647323	0.02991176	0.21773641	0.16569784	0.13823734	0.13982004	-0.18044569	-0.17479542	0.20746991	0.15036501	-0.04746032	-0.2090838	0.21963212	-0.23147161
-0.07748889	-0.015315139	0.09012647	-0.096695654	0.085819416	0.054615863	-0.07404172	-0.04731356	-0.026459554	-0.06488657	0.122105494	-0.04808783	-0.13633013	-0.028019758	0.007847534	-0.08361995
-0.07168458	0.24566329	0.28832227	-0.048229076	0.25060615	0.19891466	0.15322073	0.1333994	-0.18836495	-0.18722318	0.23520678	0.10689839	-0.007881649	-0.23769747	0.20924856	-0.19941796
-0.14194599	0.16837865	0.17593814	-0.028753933	0.20031835	0.14974862	0.10899949	0.14912732	-0.16312249	-0.15993977	0.21982175	0.17925256	-0.07193383	-0.21351273	0.17617849	-0.19570053
